,ticker,growth,price,trailingAnnualDividendYield,payoutRatio,trailingAnnualDividendRate,dividendRate,priceToSalesTrailing12Months,forwardPE,fiveYearAvgDividendYield,dividendYield,profitMargins,forwardEps,bookValue,trailingEps,priceToBook,pegRatio,trailingPE,earningsQuarterlyGrowth
0,BLD,0.233050293925539,184.07,,0,,,2.3619297,23.775818,,,0.078379996,7.94,37.152,6.14,5.0812874,1.37,30.74593,0.066
0,BLE,0.03358464701850594,15.105,0.045603458,0.3845,0.696,0.74,14.280481,,5.48,0.048699997,1.7099401,,15.536,1.806,0.97064877,,8.349945,2.304
0,BLK,0.11589998618593733,654.235,0.022177072,0.4714,14.19,14.52,6.2754083,18.74246,2.48,0.0227,0.29833,34.48,214.679,30.111,3.0102618,2.02,21.461924,0.219
0,BLL,0.09094185487746276,90.95,0.006662226,0.5505,0.6,0.6,2.6341755,28.467083,0.79,0.0067000003,0.032780003,3.19,8.462,1.092,10.731505,3.02,83.15934,-0.523
0,BLW,0.0027063599458727605,14.82,0.075134054,0.7512,1.121,1.18,12.4354105,,6.86,0.0789,1.24809,,15.645,1.24,0.9475871,,11.955645,
0,BLX,0.08032128514056236,13.434999999999999,0.096725054,0.7434,1.27,1,4.6679134,5.153257,7.13,0.0762,0.65677,2.61,25.758,1.89,0.52216786,0.94,7.116402,-0.367
0,BMA,-0.31646876613319563,13.15,0.013951735,0.2637,0.185,,,1.9790732,,,0.46327,6.69,29.03,7.14,0.4560799,-0.22,1.8543417,1.114
0,BME,0.0354626585251292,45.08,0.05392047,0.4734,2.4,2.4,98.84637,,6.32,0.0539,10.69625,,40.929,4.771,1.0772313,,9.241249,-0.701
0,BMI,0.1470776109869052,71.7,0.009460212,0.4304,0.68,0.72,5.029736,42.502956,1.11,0.01,0.111540005,1.69,11.716,1.58,6.1309323,3.18,45.462025,-0.161
0,BMO,-0.010802966784908108,61.375,0.04626404,0.6049,2.842,3.21,,8.532684,4.11,0.052199997,0.20908001,7.19,48.663,6.142,1.2607114,3,9.988603,-0.209
0,BNS,0.02386692381870792,42.465,0.058037184,0.64059997,2.466,2.7,,7.2105265,4.59,0.0636,0.2741,5.89,38.353,5.124,1.107345,2.6,8.288446,-0.273
0,BNY,-0.021044992743105895,13.55,0.041642014,1.0152,0.563,0.68,14.067544,,4.69,0.050100002,0.58519,,15.093,0.561,0.8937918,,24.046347,
0,BOOT,0.09636118598382737,32.614999999999995,,0,,,1.1627058,19.602411,,,0.046729997,1.66,11.179,1.295,2.910815,2.71,25.127415,
0,BPMP,-0.060964513193812575,10.35,0.13657086,0.81,1.378,1.39,8.200013,6.6153846,,0.1378,1.33227,1.56,1.043,1.635,9.894535,0.65,6.3119264,0.088
0,BPT,-0.20540540540540542,1.4649999999999999,0.519863,1.0287,0.759,,1.0937347,0.36842105,21.42,,0.95171,3.99,0.006,1.279,245,,1.1493354,
0,BQH,-0.012017710309930485,15.89,0.036879104,0.28100002,0.576,0.64,15.216026,,4.57,0.040700004,1.99241,,16.852,2.045,0.92688704,,7.6380925,1.371
0,BR,0.04029915771129833,143.45499999999998,0.015243473,0.5468,2.16,2.3,3.6536224,23.9182,1.68,0.0162,0.10212,5.99,11.699,3.95,12.2463455,2.45,36.270885,0.253
0,BRBR,0.1449421238047306,22.865000000000002,,0,,,0.9747888,27.743902,,,0.14845,0.82,-57.78,3.272,,,6.952934,-0.918
0,BRC,-0.11422505307855635,41.83,0.021147301,0.4123,0.87,0.88,2.0065322,14.690142,2.18,0.0214,0.103920005,2.84,16.599,2.095,2.5134044,2.31,19.914082,-0.244
0,BRO,0.03138622493461196,47.335,0.007130694,0.2161,0.335,0.34,5.376757,29.030674,1.08,0.0072000003,0.17726,1.63,12.633,1.55,3.7457452,3.48,30.529034,0.045
0,BRT,-0.05508798775822499,12.95,0.07113986,14.6667,0.88,0.88,10.492137,-11.990292,,0.071100004,0.01773,-1.03,11.369,0.021,1.0862873,,588.0953,
0,BRX,-0.07936507936507942,11.760000000000002,0.073913045,1.1972001,0.85,,3.0816057,20.350878,5.74,,0.18972,0.57,9.038,0.709,1.2834698,-4.18,16.361073,-0.869
0,BSBR,-0.0035714285714284477,5.175000000000001,0.043085106,1.4625,0.243,0.15,,8.454545,4.48,0.026500002,0.42181,0.66,6.414,0.792,0.86997193,1.66,7.0454545,-0.406
0,BSE,-0.014296463506395796,13.115,0.037091307,0.2859,0.486,0.63,14.581219,,4.42,0.0481,1.88133,,15.606,1.69,0.83942074,,7.751479,0.708
0,BSIG,0.1581259150805272,15.864999999999998,0.013950539,0.1396,0.22,0.04,1.67161,8.154639,2.83,0.0025,0.25679,1.94,0.904,2.279,17.5,0.72,6.941641,-0.325
0,BSM,-0.02127659574468077,6.275,0.14308426,1.4933,0.9,0.6,3.6947417,13.416667,8.76,0.0954,0.49398,0.48,3.753,0.761,1.7159606,1.3,8.462549,
0,BSX,-0.06001446131597976,39.135000000000005,,0,,,5.493367,23.353294,,,0.39234,1.67,10.926,2.825,3.5694675,4.69,13.805309,
0,BTI,0.018050541516245522,34.125,0.05386613,0.5602,1.867,2.71,,8.52393,4.94,0.078099996,0.24431999,3.97,36.102,22.156,0.9373442,,1.5273515,0.229
0,BTZ,0.0007194244604316058,13.905000000000001,0.10832138,0.4107,1.51,1.01,11.945819,,6.78,0.0722,1.6386701,,14.539,2.015,0.95673704,,6.9032254,
0,BUD,-0.06852103120759834,55.2,0.009576138,,0.549,1.45,2.2777944,17.0559,3.47,0.025,0.02544,3.22,30.472,0.611,1.8023102,2.78,89.88543,-0.859
0,BWA,-0.07085308056872042,39.185,0.017634854,0.3148,0.68,0.68,1.0946424,11.299711,1.56,0.0176,0.050819997,3.47,22.248,2.161,1.7624056,4.61,18.144377,
0,BWXT,0.026664342976646882,58.9,0.01226367,0.25,0.72,0.76,2.7330086,18.942123,1.01,0.0128999995,0.13438,3.11,5.053,2.88,11.658421,2.25,20.45486,0.091
0,BX,0.028592647604901655,54.85,0.033756807,1.7589,1.86,1.86,12.8469925,19.0378,6.28,0.033800002,0.25623,2.91,8.115,0.222,6.8268642,2.38,249.54956,0.858
0,BXG,-0.0848056537102474,5.21,0.08190476,1.4333,0.43,,0.68981177,9.418181,,,0.04088,0.55,5.327,0.301,0.97240466,-2.38,17.209301,
0,BXMT,-0.02282333051563812,23.23,0.10777923,2.8182,2.48,2.48,14.091217,10.605505,8.14,0.1078,0.49202,2.18,26.504,0.869,0.8723212,-1.99,26.605293,-0.767
0,BXP,-0.08188012472571893,79.395,0.04886321,0.5966,3.89,3.92,4.331377,33.97436,2.65,0.049200002,0.35824,2.34,38.44,6.525,2.0681581,1.9,12.1839075,0.612
0,BXS,0.01757631822386685,21.985,0.034514926,0.36270002,0.74,0.74,2.4346175,13.095239,2.03,0.0345,0.23200001,1.68,25.015,2.036,0.8794723,2.42,10.805501,0.153
0,BY,0.039808917197452276,8.8,0.0070921993,0.081099994,0.09,0.12,2.1985385,12.803923,,0.0093,0.18976,1.02,20.071,1.109,0.6506901,1.62,11.776376,-0.308
0,BYM,0.010638297872340496,14.055,0.04160225,0.2868,0.592,0.7,14.513191,,5.1,0.048899997,2.08617,,16.093,2.048,0.88547814,,6.9580073,1.518
0,BZM,0.013698630136986356,14.055,0.03517588,0.28030002,0.49,0.55,15.346208,,3.87,0.0396,1.87071,,15.91,1.714,0.8834067,,8.200117,2.778
0,CABO,-0.025337999045649706,1847.075,0.0048517,0.2214,9,10,8.830905,38.45837,,0.0053,0.18776,47.8,219.864,40.665,8.361124,2.38,45.206196,0.718
0,CAE,0.0458471760797341,15.63,0.017342482,0.6471,0.278,,,16.56842,1.54,,0.0416,0.95,6.226,1.0,2.528108,3.55,15.74,
0,CAG,0.010157711841753514,37.54,0.022552403,0.41869998,0.85,1.1,1.6275895,14.5907345,2.55,0.0292,0.087749995,2.59,16.625,2.03,2.2730827,2.12,18.615765,0.893
0,CAJ,-0.031862745098039214,15.715,0.08917036,1.7811,1.408,0.75,,16.28866,4.94,0.0477,0.02207,0.97,23.909,1.982,0.660839,36.95,7.971746,
0,CANG,0.09055876685934483,6.109999999999999,,0,,,,14.51282,,,0.20049,0.39,5.253,0.114,1.0774796,14,49.64912,-0.233
0,CAPL,-0.020872865275142316,16.09,0.1341853,0.8714,2.1,2.1,0.33009335,24.1875,11.56,0.1342,0.04995,0.64,3.13,2.468,4.9456863,3.38,6.2722855,-0.188
0,CAT,0.1245571000272554,165.33499999999998,0.025181834,0.55009997,4.12,4.12,1.920538,22.63923,2.99,0.0252,0.08901,7.29,25.363,7.487,6.5071163,-9.96,22.043541,-0.717
0,CBD,-0.01266891891891897,11.66,0.0065254234,0.4097,0.077,0.15,,10.925233,,0.0128,0.0063099996,1.07,10.645,1.082,1.098168,0.73,10.804066,-0.201
0,CBT,0.09153989858553513,40.905,0.034398034,1.2281,1.4,1.4,0.8300774,14.765344,2.59,0.0344,0.02408,2.77,16.472,1.141,2.4830015,3.89,35.84575,
0,CBU,-0.054192060616043425,57.44,0.029217886,0.5467,1.64,1.68,5.375221,20.804348,2.52,0.0299,0.27541,2.76,38.893,3.0,1.476358,2.3,19.14,-0.217
0,CBZ,-0.012285012285012331,24.740000000000002,,0,,,1.3777152,16.297298,,,0.07831,1.48,12.83,1.344,1.8799689,1.24,17.94643,0.294
0,CCEP,-0.1276933545021547,38.935,0.028948028,0.4052,1.153,,,14.404493,2.58,,0.06406,2.67,16.466,1.701,2.3357222,,22.61023,-0.752
0,CCI,0.047666521278584284,168.15,0.028631158,2.7154999,4.725,4.8,12.231406,62.04428,3.56,0.0291,0.14508,2.71,23.564,1.738,7.1354613,4.48,96.74338,-0.074
0,CCS,0.2555137170521786,46.845,,0,,,0.56366044,8.365592,,,0.05248,5.58,33.867,4.434,1.3783329,1.15,10.5277405,1.481
0,CCU,-0.09090909090909094,12.22,0.031544715,1.0088,0.388,0.63,,16.266666,2.48,0.0512,0.05148,0.75,10.222,2.53,1.1935042,12.42,4.8221345,
0,CDAY,0.21639166892074657,90.055,,0,,,15.753,163.52727,,,0.08971,0.55,13.526,0.496,6.649416,11.49,181.33066,-0.127
0,CE,0.15191825718141505,119.14,0.020928271,0.4601,2.48,2.48,2.4926422,13.160793,1.98,0.0209,0.111269996,9.08,21.025,5.236,5.68371,9.97,22.822765,-0.488
0,CEA,0.0108108108108107,20.33,0.0003787879,,0.008,0.35,,514.25,,0.0162,-0.0836,0.04,30.4,1.55,0.67664474,,13.2709675,
0,CEIX,-0.15415821501014193,4.1899999999999995,,0,,,0.10157022,-3.418033,,,0.0025,-1.22,16.408,0.102,0.2541443,,40.882355,
0,CELP,-0.022522522522522626,2.25,0.29716983,3.5,0.63,,0.082703345,14.466666,15.52,,0.02479,0.15,2.218,0.315,0.9783589,,6.8888893,
0,CEO,-0.11752096924510713,94.61,0.0007842728,0.77589995,0.075,8.38,,9.026692,5.22,0.0876,0.2074,10.49,134.8,11.5,0.70244807,,8.233913,-0.657
0,CEPU,-0.1088709677419355,2.205,0.011453745,0.128,0.026,0.24,,1.5136986,,0.104499996,0.24945,1.46,5.72,4.64,0.38636366,0.05,0.47629312,0.327
0,CF,-0.10689551339957848,29.395,0.04025495,0.6818,1.2,1.2,1.488428,19.385622,3.41,0.0405,0.088690005,1.53,13.433,1.744,2.2079952,-3.74,17.006882,-0.329
0,CFG,0.04260089686098634,28.015,0.054387238,0.6,1.5,1.56,2.202428,10.689655,2.74,0.056599997,0.21934,2.61,47.919,2.523,0.58223253,-1.5,11.058264,-0.442
0,CFR,-0.017958950969213072,69.88499999999999,0.04262344,0.5126,2.84,2.84,3.4545646,16.250002,2.92,0.042600002,0.29055,4.24,63.967,5.558,1.0771179,1.43,12.396545,-0.166
0,CHA,-0.03166718410431546,31.195,0.0004810776,0.4609,0.015,1.61,,7.461723,3.17,0.0517,0.054229997,4.18,62.9,3.5,0.49586645,,8.911428,0.022
0,CHCT,0.03164556962025311,49.135,0.0344296,2.8707001,1.675,1.68,16.034527,51.473686,5.01,0.0344,0.19458,0.95,17.834,0.585,2.7419536,,83.58975,1.191
0,CHD,0.008911521323997418,95.39,0.0099502485,0.32689998,0.94,0.96,5.120588,31.699999,1.4,0.010199999,0.15702,3,12.142,2.859,7.8323174,3.54,33.26338,0.37
0,CHGG,0.20257510729613726,84.065,,0,,,21.423502,56.039997,,,0.00321,1.5,4.015,0.013,20.93649,2.69,6466.1533,
0,CHH,-0.09689416021710728,84.49000000000001,0.0074276784,0.2173,0.665,,5.2433968,25.671429,1.24,,0.1807,3.5,-0.776,3.066,,-27.71,29.305283,
0,CHL,-0.05162804341449123,32.335,0.0132541135,0.5774,0.435,1.97,,,4.04,0.0602,0.14248,,38.295,4.35,0.8442356,,7.4321847,-0.003
0,CHN,0.03497309761721756,27.155,0.051776834,0.12109999,1.384,0.13,60.442688,,1.66,0.0049,2.48028,,23.435,1.105,1.149136,,24.37104,-0.685
0,CHU,0.010174418604651292,6.86,0.0011363637,0.3722,0.008,0.21,,11.393442,,0.0296,0.04062,0.61,15.35,0.32,0.4527687,,21.71875,0.375
0,CI,-0.009023146331894938,176.39,0.00022923948,0.0028,0.04,0.04,0.41989848,8.638007,0.02,0.0002,0.03404,20.47,128.642,14.042,1.3745123,0.86,12.592224,0.246
0,CIA,-0.03612479474548436,5.875,,0,,,1.2107892,,,,0.00973,0,5.755,0.047,1.0199826,,124.893616,
0,CIG,-0.04956517606805111,1.9849999999999999,0.067336686,0.5057,0.134,0.06,,5.882353,5.38,0.0308,0.04916,0.34,2.702,0.213,0.7401925,,9.389671,-0.506
0,CII,0.020605280103026313,15.969999999999999,0.06460957,2.8644,1.026,1.05,48.747105,,7.09,0.0661,1.09459,,16.066,0.356,0.98655546,,44.522472,
0,CINR,0.26294820717131473,12.29,0.08108108,0.5528,1.02,,0.5530657,4.992126,9.17,,0.06487,2.54,7.876,1.455,1.6099544,,8.714777,
0,CKH,0.04203323558162264,31.974999999999998,,0,,,0.85778767,18.593023,,,0.01825,1.72,40.399,0.699,0.7916038,0.53,45.751072,-0.458
0,CL,0.026264967168790898,79.84,0.02166291,0.5786,1.73,1.76,4.288345,25.38535,2.33,0.022,0.16132,3.14,0.313,2.99,254.66454,4.64,26.658863,0.084
0,CLGX,0.034804881723670356,68.705,0.01114811,0.2167,0.77,1.32,3.0225594,17.25628,,0.0191,0.08088,3.98,12.612,1.807,5.445607,1.9,38.007748,
0,CLH,0.031536995321434835,59.730000000000004,,0,,,0.9942682,34.017143,,,0.030350002,1.75,22.548,1.81,2.6401453,106.4,32.889503,-0.199
0,CLW,0.213849908480781,39.765,,0,,,0.35854053,14.10993,,,0.013099999,2.82,28.411,1.449,1.400514,1.65,27.460318,
0,CLX,0.00761351052048731,218.775,0.019595305,0.5761,4.29,4.44,4.0949655,27.676805,2.44,0.020299999,0.13971,7.89,7.195,7.36,30.350243,7.35,29.669836,0.286
0,CM,-0.02933299324065808,80.57,0.05240467,0.67440003,3.999,4.37,,7.8788824,4.94,0.0573,0.24274999,9.66,55.498,8.758,1.3714007,2.96,8.69034,-0.159
0,CMC,0.0845892075838599,22.155,0.020933274,0.1943,0.48,0.48,0.47348654,10.830097,2.63,0.0209,0.05311,2.06,15.122,2.481,1.4753339,-1.95,8.992342,-0.174
0,CMCM,0.002577319587628857,1.9449999999999998,,0,,,,11.441176,,,-0.11429,0.17,5.335,1.535,0.36457357,-35.83,1.267101,2.992
0,CMD,-0.1234171234171233,46.64,0.0023907104,0.32810003,0.105,,1.9246107,19.99138,0.22,,0.01349,2.32,17.475,0.32,2.6540773,12.04,144.9375,
0,CMG,0.010927727980853952,1344.25,,0,,,6.6852818,63.06338,,,0.045479998,21.3,60.953,9.024,22.037472,5.21,148.85306,-0.91
0,CMI,0.08745600312866642,222.605,0.02364612,0.4641,5.244,5.4,1.6255394,18.552961,2.95,0.024300002,0.08457,11.99,48.734,11.284,4.5645747,-2.41,19.713753,-0.591
0,CMP,0.08461807988787662,61.84,0.04645911,1.0323,2.88,2.88,1.4260476,17.893063,4.6,0.0465,0.06351,3.46,10.129,2.789,6.1121535,0.9,22.19792,
0,CMS,0.046196091099983905,64.655,0.02438648,0.5985,1.58,1.63,2.7891724,22.726315,2.77,0.0252,0.11327,2.85,18.212,2.64,3.556446,3.44,24.534088,0.462
0,CNA,-0.07158418923124821,30.355,0.048,0.8372,1.44,1.48,0.7695879,7.648718,2.92,0.0493,0.04468,3.9,42.911,1.72,0.69515973,2.56,17.343023,-0.457
0,CNC,0.0934750124522663,66.14500000000001,,0,,,0.4410838,11.453913,,,0.01798,5.75,43.249,3.144,1.5228097,0.98,20.947838,1.436
0,CNF,-0.07999999999999996,2.85,,0,,,,,,,0.20271,,6.264,1.864,0.5140485,,1.7274679,-0.843
0,CNHI,0.04125000000000001,8.26,0.024465557,0,0.206,,0.4485665,16.019232,,,0.041279998,0.52,4.347,0.76,1.916264,-16.19,10.960526,-0.155
0,CNI,0.07963915025705681,100.625,0.012013308,0.4406,1.336,1.72,,23.139294,1.65,0.0155,0.25579,4.81,18.142,5.873,6.1349354,8.28,18.951132,-0.6
0,CNMD,-0.022513635836137857,84.57,0.009846154,,0.8,0.8,2.7653704,28.076668,1.38,0.0095999995,0.0005,3,23.627,0.015,3.5649893,5.74,5615.3335,
0,CNNE,0.09589041095890405,40.015,,0,,,4.5200934,190.4762,,,1.4717101,0.21,34.017,15.591,1.1758827,,2.5655828,19.312
0,CNO,0.10504201680672276,18.365000000000002,0.024738867,0.1822,0.45,0.48,0.69678646,8.936893,2,0.026400002,0.1017,2.06,33.384,2.552,0.5514618,0.87,7.2139497,1.181
0,CNQ,-0.06701298701298697,17.945,0.053385127,53.3333,0.962,1.28,,9.655913,3.48,0.071,0.0016500001,1.86,20.706,2.308,0.8673814,5.91,7.7816286,
0,CNS,-0.019459102902374625,59.67,0.025188917,0.6073,1.5,1.56,6.849881,20.79021,2.78,0.026199998,0.28895,2.86,4.47,2.47,13.302013,19.15,24.072874,-0.09
0,COG,0.07331863285556772,19.295,0.020323083,0.4937,0.39,0.4,5.038058,11.189654,1,0.0208,0.20877,1.74,5.434,0.786,3.582996,1.25,24.77099,-0.832
0,COLD,-0.005302226935312682,37.495000000000005,0.021710351,1.5517,0.82,0.84,3.9836287,65.82456,,0.0222,0.054250002,0.57,10.466,0.51,3.5849419,7.23,73.56863,5.678
0,COP,-0.01639344262295095,35.595,0.04532291,0.7625,1.565,1.72,1.5127083,49.859158,2.91,0.0498,0.09151,0.71,29.362,2.095,1.20564,16.51,16.897375,-0.835
0,COR,0.07384198492675087,127.155,0.038301546,2.4772,4.88,4.88,9.159839,65.704666,3.42,0.0383,0.12765001,1.93,2.689,1.971,47.158794,-14.46,64.3379,0.058
0,CP,0.11191755965627026,324.615,0.0056604357,0.19629999,1.823,2.84,,21.666445,0.92,0.0088,0.29506,14.99,37.576,12.458,8.643283,4.74,26.069994,-0.123
0,CPB,0.020340390203403835,49.16,0.028305702,0.71790004,1.4,1.4,1.7097735,16.441471,2.89,0.028299998,0.18732001,2.99,8.487,5.358,5.792388,1.92,9.175066,
0,CPK,0.08034731564143338,88.555,0.018543417,0.4321,1.655,1.69,3.0717304,19.71875,1.75,0.0189,0.14351,4.48,36.035,4.132,2.4515054,4.57,21.379477,0.319
0,CPT,0.034607381447815166,93.61500000000001,0.034247294,1.63,3.26,3.32,8.662039,76.185486,3.38,0.0349,0.18675,1.24,33.116,1.995,2.8526995,23.4,47.353382,-0.611
0,CR,-0.05264084507042244,53.565,0.031255953,2.4847999,1.64,1.72,1.0119437,10.826962,2.01,0.0328,0.012150001,4.97,24.491,0.627,2.1971338,-6.08,85.82138,-0.837
0,CRH,0.05252918287937747,37.805,0.024895616,0.4374,0.954,0.91,1.0679538,210.38887,2.35,0.023699999,0.07165,0.18,23.279,2.488,1.6267881,,15.221061,-0.322
0,CRI,0.046186493571339415,83.805,0.019079419,0.6426,1.6,,1.1381353,13.282092,1.65,,0.03575,6.31,16.804,2.577,4.9875026,16.96,32.522312,-0.814
0,CRK,0.09248554913294793,5.64,0.022563176,0,0.125,,1.4822538,7.56,,,0.060760003,0.75,5.665,0.049,1.0008826,1.54,115.71429,
0,CRL,0.16468664325910254,242.14999999999998,,0,,,4.3764443,28.69076,,,0.09872,8.44,35.294,5.436,6.8609395,2.99,44.54562,0.542
0,CRS,-0.1302303714151387,18.590000000000003,0.04326663,40,0.8,0.8,0.40668276,16.228071,2.01,0.0433,0.00068999996,1.14,30.213,0.02,0.61231923,-0.66,925.0,
0,CRT,-0.07211538461538469,5.635,0.15378006,1,0.895,0.38,5.7495255,,9.16,0.0661,0.88984,,1.289,0.895,4.487975,,6.463687,-0.355
0,CSL,-0.004520302392642783,128.17000000000002,0.015841585,0.2994,2,2.1,1.604531,17.715673,1.31,0.0166,0.08432,7.21,46.401,6.656,2.7527425,1.57,19.190205,-0.507
0,CSTM,0.10749999999999993,8.725,,0,,,,10.804877,,,-0.0083,0.82,-0.432,1.446,,-0.21,6.1272473,
0,CSV,0.07967406066093252,23.96,0.012771393,1.0345,0.3,0.35,1.4635986,11.197183,1.04,0.0149,0.01829,2.13,12.741,0.289,1.8719096,1.02,82.525955,0.316
0,CTB,0.010434292160180325,35.785,0.0119863,0.336,0.42,0.42,0.7261284,12.145763,1.34,0.012,0.0253,2.95,23.443,1.25,1.528388,-37.62,28.664001,
0,CTLT,0.06712962962962954,91.805,,0,,,4.901859,33.046593,,,0.07132,2.79,17.807,1.14,5.177739,3.32,80.87719,1.169
0,CTS,0.22179363548698183,25.314999999999998,0.0064594266,0.24239999,0.16,0.16,1.9562938,22.828829,0.68,0.0064999997,0.05132,1.11,12.424,0.659,2.0396008,3.02,38.4522,-0.593
0,CUBE,0.10069444444444442,34.735,0.03785033,1.5976,1.31,1.32,10.072236,44.705128,3.67,0.0381,0.23943001,0.78,9.089,0.82,3.8365057,7.59,42.52439,-0.221
0,CUBI,0.010292953285827355,12.775,,0,,,1.1151245,4.4,,,0.22298001,2.9,25.083,2.089,0.5087111,0.36,6.108186,1.444
0,CURO,0.016069221260816002,8.215,0.013647642,0.041500002,0.11,0.22,0.31619537,4.1515155,,0.027,0.10912,1.98,2.273,2.687,3.6163661,0.18,3.0591738,0.311
0,CVI,-0.21561338289962828,12.71,0.159109,3.9285998,2,,0.2546973,-126.6,8.71,,0.01421,-0.1,11.738,0.706,1.0785483,0.2,17.932013,
0,CVS,-0.018693134822167168,59.56,0.03418219,0.318,2,2,0.29520148,7.877822,2.63,0.0337,0.031400003,7.53,52.044,6.293,1.1398048,1.28,9.426347,0.537
0,CW,-0.03448621553884712,96.61500000000001,0.007114459,0.114300005,0.68,0.68,1.6533437,12.927517,0.56,0.0070999996,0.10516,7.45,41.219,5.966,2.3365436,1.69,16.143145,-0.613
0,CWEN,0.21862182116488937,30.27,0.027758969,1.7480999,0.82,1.25,5.072571,,5.55,0.0423,0.045619998,,16.163,0.464,1.8381488,,64.030174,
0,CWT,-0.005223068552774768,45.614999999999995,0.0180776,1.0123,0.82,0.85,3.1781888,26.888233,1.88,0.0187,0.05452,1.7,15.831,0.799,2.8873727,2.66,57.209007,-0.689
0,CXW,-0.16684155299055603,7.9,0.16879795,1.082,1.32,,0.48214972,5.513889,9.26,,0.073709995,1.44,11.551,1.218,0.6873864,1.5,6.518883,-0.543
0,CYD,0.2677459526774595,20.345,0.03713992,0.42259997,0.722,0.85,,6.443038,6,0.0437,0.029849999,3.16,31.054,3.412,0.65563214,4.56,5.967175,0.664
0,CZZ,-0.1389048991354468,14.985,0.0049898853,0.0851,0.074,0.11,,12.449999,,0.0075,0.08366,1.2,6.129,0.552,2.4375916,6.25,27.065218,-0.511
0,D,0.023040891252057216,80.84,0.0458359,5.7153997,3.715,3.76,4.0351496,20.935232,4.16,0.0464,0.032390002,3.86,31.529,0.564,2.5630372,8.43,143.28014,
0,DAN,0.035161744022503605,14.705,0.020463848,0.5455,0.3,,0.29724526,7.747369,1.87,,0.01118,1.9,11.379,0.555,1.293611,-8.36,26.522522,
0,DAR,0.3477455219271155,43.64,,0,,,2.0769892,23.089947,,,0.12321,1.89,16.259,2.504,2.6840518,-1.01,17.428116,1.492
0,DAVA,0.22900907715582441,65.32,,0,,,,0.5084494,,,0.06101,127.82,3.75,0.419,17.330666,4.87,155.10739,-0.258
0,DCI,0.0798647792098035,51.545,0.016554985,0.42,0.84,0.84,2.502169,21.474789,1.69,0.0166,0.09954,2.38,7.813,2.0,6.5416613,2.52,25.555,0.103
0,DCO,-0.07167507300238929,37.32,,0,,,0.59315544,13.876985,,,0.04383,2.52,26.5,2.549,1.3196226,46.29,13.719106,-0.349
0,DE,0.13399019467847118,238.5,0.012747934,0.3543,3.04,3.04,2.0925045,22.99614,2.09,0.0127,0.076069996,10.36,41.126,8.578,5.792929,3.73,27.773375,-0.098
0,DEA,-0.06434205064342058,23.75,0.046263345,11.5556,1.04,1.04,7.575117,98,4.69,0.0463,0.03097,0.23,14.253,0.094,1.5814215,,239.78725,-0.35
0,DECK,0.32213478611783697,259.93,,0,,,3.4335408,22.870855,,,0.13442001,11.46,40.597,10.122,6.4561424,1.63,25.894093,
0,DEI,-0.10046982291290207,27.27,0.04437273,0.582,1.1,1.12,4.6217966,99.56,2.67,0.0452,0.34941003,0.25,14.147,1.872,1.7593836,12.39,13.29594,-0.94
0,DELL,0.06866036008544407,70.055,,0,,,0.57154787,10.315169,,,0.02293,6.79,-0.562,2.764,,2.9,25.340088,-0.693
0,DFIN,0.24476797088262048,14.870000000000001,,0,,,0.5375578,11.593221,,,0.02846,1.18,8.0,0.712,1.71,0.89,19.213484,
0,DFS,0.16546373150487192,64.725,0.027358929,0.5552,1.76,1.76,3.3511229,10.764999,2.19,0.0274,0.17762,6,28.024,3.236,2.30481,53.69,19.959826,
0,DG,0.13437165979538856,224.3,0.0061790096,0.1478,1.36,1.44,1.7742693,22.765066,1.06,0.0064999997,0.07477,9.79,29.539,9.187,7.5449405,1.46,24.259277,0.846
0,DGX,0.09257375381485256,119.955,0.018534264,0.39560002,2.18,2.24,2.1068327,13.126667,1.94,0.019,0.09985,9,43.515,5.515,2.714926,1.15,21.421577,-0.181
0,DHI,0.11706349206349187,79.38499999999999,0.008623994,0.1223,0.675,0.7,1.5127982,11.625368,1.12,0.0089,0.10818,6.78,30.382,5.522,2.5942993,0.71,14.273814,0.328
0,DHX,-0.12977099236641232,2.3200000000000003,,0,,,0.8304235,11.4,,,0.022119999,0.2,3.06,0.058,0.74509805,-3.17,39.310345,-0.392
0,DKL,-0.15179113539769262,29.11,0.12664767,1.0339,3.555,3.6,2.1778765,6.6365795,10.05,0.1283,0.15779,4.21,-2.551,3.418,,-2.82,8.174371,1.069
0,DKS,0.15730543318649048,58.985,0.018851275,0.3891,1.175,1.25,0.6519936,14.494253,2.1,0.0201,0.030269999,4.35,22.938,3.009,2.748714,2.06,20.953804,1.46
0,DL,0.017699115044247815,9.105,,0,,,1.4632465,20,,,0.090900004,0.46,1.905,0.574,4.8293962,-3.68,16.027874,-0.681
0,DLB,0.02166863207547176,61.715,0.012910797,0.35119998,0.88,0.88,5.8618426,22.503246,1.08,0.0128999995,0.20888,3.08,24.178,2.416,2.8666556,1.45,28.687914,0.7
0,DLNG,-0.03874538745387457,2.755,0,0,0,,0.6911285,3.8550725,,,0.1034,0.69,5.478,0.073,0.4855787,3.44,36.43836,5.865
0,DLR,0.06563732825465918,153.4,0.02814019,1.5827,4.4,4.48,13.17286,107.30821,3.47,0.0287,0.21162,1.46,57.937,2.72,2.704144,6.02,57.599262,0.244
0,DMB,0.00589101620029453,13.09,0.046153847,0.32619998,0.636,0.64,14.517489,,5.14,0.0462,2.06798,,15.056,1.946,0.9072795,,7.0195274,106.917
